branch_id,date,atm_withdrawals,otc_withdrawals,is_holiday,is_payday,cash_deposits,is_branch_open
B001,12/20/22,24192.62,24216.43,0,0,12441.63,1
B001,9/18/24,26330.57,16476.75,0,0,20277.27,1
B008,10/6/21,16095.21,16100.75,0,0,10736.2,1
B006,5/18/25,10476.81,6894.98,0,0,6258.32,1
B004,8/3/19,15630.26,15499.25,0,0,16151.22,1
B007,2/5/20,18595.22,14979.58,0,0,8127.82,1
B003,4/14/24,19421.16,12479.57,0,0,15683.13,1
B003,3/5/20,28930.63,15714.68,0,0,19368.43,1
B002,8/11/22,36085.73,30073.92,0,0,30856.7,1
B006,8/26/19,19886.24,11819.67,0,0,7981.91,1
B007,9/26/21,13184.55,9491.57,0,0,8276.97,1
B002,12/27/23,38261.97,28943.08,0,0,29520.88,1
B004,10/30/22,,,0,0,8131.05,1
B004,4/25/19,22672,19207.59,0,0,15585.96,1
B005,12/9/21,21518.34,19193.95,0,0,16431.38,1
B008,4/13/19,10926.27,11529.31,0,0,11813.44,1
B008,8/14/23,16352.34,12491.99,0,0,7004.84,1
B006,6/17/21,23528.44,13170.41,0,0,15407.58,1
B008,4/12/22,14770.46,16008.02,0,0,16396.91,1
B006,1/22/25,22295.98,17086.63,0,0,15349.59,1
B004,8/31/19,18663.05,21532.91,0,0,18215.42,1
B006,11/3/24,14796.39,9364.8,0,0,9345.97,1
B005,3/15/25,16910.13,13633.43,0,1,12415.01,1
B006,8/24/23,22799.81,15233.97,0,0,14244.56,1
B004,9/27/19,22792.45,21714.66,0,0,21194.3,1
B007,9/17/22,,,0,0,8720.68,1
B003,9/2/22,35682.11,28547.48,0,0,24168.58,1
B005,4/24/23,26311.48,14834.13,0,0,15312.3,1
B003,6/4/23,17485.06,18695.38,0,0,17773.94,1
B001,7/30/21,31814.45,25156.12,0,0,22934.01,1
B004,12/12/18,24886.83,17784.22,0,0,23378.03,1
B003,4/27/24,20251.59,19905.14,0,0,14179.39,1
B007,3/14/21,14773.93,9181.94,0,0,9952.12,1
B001,12/6/21,26002.27,19557.9,0,0,11326.88,1
B004,11/6/22,13699.05,13342.53,0,0,10794.27,1
B001,4/30/23,24350.27,13893.23,0,0,16416.69,1
B007,2/6/19,16085.21,18344.88,0,0,11954.46,1
B003,1/27/23,27799.01,32699.96,0,0,20047.63,1
B003,12/16/21,23528.22,22672.57,0,0,20191.33,1
B001,9/27/23,24427.25,19604.01,0,0,11984.94,1
B001,3/15/21,29407.34,19353.88,0,1,21374.49,1
B002,1/15/23,24701.12,21687.43,0,1,14549.72,1
B001,1/1/21,0,0,1,1,6964.95,0
B006,2/9/22,20901.56,16099.48,0,0,10437.83,1
B002,3/31/20,27425.94,29403.07,0,0,26501.54,1
B001,5/29/20,30899.2,16068.4,0,0,23544.95,1
B007,12/24/22,10547.73,13234.2,0,0,8733.32,1
B006,11/7/21,15353.35,10199.25,0,0,13635.29,1
B008,3/16/20,17628.08,12044.59,0,0,16602.81,1
B007,10/12/22,16466.52,14599.26,0,0,17273.75,1
B007,9/5/23,19831.77,12279.93,0,0,17351.53,1
B005,2/20/19,22080.15,19896.77,0,0,19955.26,1
B004,3/10/23,61426.72,62090.98,0,0,49859.16,1
B002,11/1/18,33122.45,25635.62,0,1,16352.74,1
B008,10/1/21,20618.61,16711.56,0,1,17070.53,1
B005,12/10/21,22431.69,23959.47,0,0,25223.98,1
B002,11/17/18,22844.31,20209.91,0,0,22959.95,1
B005,3/10/19,13980.8,10821.72,0,0,11023.93,1
B007,8/26/21,17665.2,12374.31,0,0,13646.43,1
B002,10/9/21,20831.79,19567.42,0,0,9598.4,1
B008,12/18/20,18921.83,11595.87,0,0,16720.21,1
B007,11/14/23,17431.68,17380.61,0,0,18443.56,1
B006,2/11/23,13479.6,12836.48,0,0,9381.52,1
B003,11/2/19,19932.7,18357.38,0,0,13897.73,1
B006,2/5/23,13516.43,15276.32,0,0,11416.34,1
B007,2/24/23,13985.49,16554.09,0,0,11002.24,1
B001,4/7/23,28107.4,19340.94,0,0,17581.37,1
B006,3/2/19,14018.06,16042.58,0,0,7908.63,1
B004,12/9/21,20835.46,23395.45,0,0,18015.92,1
B008,10/10/24,17137.08,15249.16,0,0,10628.71,1
B001,5/31/21,0,0,1,0,4207.42,0
B002,7/27/24,22385.33,24343.99,0,0,13240.39,1
B003,10/18/24,32291.04,22879.91,0,0,25537.01,1
B003,6/30/19,20965.56,17498.24,0,0,19298.31,1
B008,2/6/25,15885.13,16912.25,0,0,12236.54,1
B008,5/21/19,0,0,0,0,7941.69,0
B002,5/9/23,26542.02,24504.2,0,0,22728.85,1
B002,2/20/21,18474.74,20091.81,0,0,13341.23,1
B006,12/26/21,15346.3,10327.65,0,0,10642.09,1
B004,7/30/22,22505.5,19277.13,0,0,11709.29,1
B005,2/23/20,17671.53,10629.12,0,0,11035.17,1
B003,3/5/22,18244.68,18401.43,0,0,15802.22,1
B002,8/15/21,28072.17,21887.38,0,1,13131.42,1
B003,2/26/19,27038.12,27988.1,0,0,16100.94,1
B001,11/17/23,33838.67,23248.36,0,0,31206.1,1
B005,4/7/23,19016.68,21074.09,0,0,15767.43,1
B002,7/30/20,35050.12,32546.18,0,0,25918.98,1
B002,9/16/21,29731.72,25343.49,0,0,28555.12,1
B005,7/23/21,20810,22084.82,0,0,14546.25,1
B002,6/7/24,32125.34,30548.19,0,0,26968.82,1
B005,3/9/21,18166.55,18128.53,0,0,12094.89,1
B008,2/22/21,15647.3,14732.13,0,0,16781.81,1
B006,11/7/18,18681.91,18367.29,0,0,12657.73,1
B004,8/21/23,18910.97,14451.36,0,0,11858.02,1
B006,9/20/20,44399.7,30304.99,0,0,30664.32,1
B004,3/15/22,29246.21,19866.86,0,1,25009.9,1
B003,10/14/18,14739.11,16678.33,0,0,13468.48,1
B003,12/24/19,27358.15,18692.84,0,0,23868.22,1
B005,4/24/20,18722.37,14600.33,0,0,13975.73,1
B008,1/25/22,14793.11,11780.14,0,0,8858.06,1
B004,7/9/22,15212.53,17141.41,0,0,9774.37,1
B008,8/13/24,19601.59,13017.47,0,0,16492.91,1
B002,8/28/20,37531.17,20901.18,0,0,22992.88,1
B008,8/10/22,18159.63,12589.26,0,0,13592.81,1
B007,11/15/18,21817.07,16301.35,0,1,8981.97,1
B001,5/22/24,25435.76,23589.18,0,0,17923.2,1
B003,11/1/24,36262.28,20610.74,0,1,17948.66,1
B001,9/8/24,17365.31,17501.35,0,0,11450.72,1
B007,3/15/23,24628.2,11658.8,0,1,16518.41,1
B004,11/27/21,,,0,0,18846.94,1
B003,9/7/22,34786.43,17516.05,0,0,13923.85,1
B006,11/19/18,22653.81,15775.47,0,0,14821.27,1
B003,8/11/24,20291.24,12248.75,0,0,13243.06,1
B003,7/21/20,19940.78,22914.06,0,0,17452.64,1
B001,9/19/19,19844.22,22383.73,0,0,18697.16,1
B002,3/1/23,35515.67,21900.62,0,1,24148.47,1
B001,11/15/22,,,0,1,23607,1
B005,6/17/23,17606.12,11108.78,0,0,10982.68,1
B005,10/22/24,28219.41,16821.48,0,0,15514.29,1
B001,5/10/21,22727.22,20666.34,0,0,23287.23,1
B004,5/17/25,17046.04,16214.07,0,0,15612.36,1
B003,7/4/24,0,0,1,0,6575.79,0
B008,5/11/25,10610.82,11292.82,0,0,10256.75,1
B007,5/12/19,9967.12,10535.12,0,0,7753.65,1
B001,4/22/19,20172.96,23289.16,0,0,13479.18,1
B004,3/3/21,21407.62,15367.63,0,0,16763.04,1
B002,11/24/22,12315.88,9982.29,1,0,9837.73,1
B001,3/1/21,23331.73,24700.04,0,1,24849.16,1
B005,11/7/22,18065.15,21623.09,0,0,13384.3,1
B006,6/6/23,16038.96,11422.72,0,0,10198.72,1
B001,4/22/22,30448.7,22840.14,0,0,18760.2,1
B008,4/6/23,16352.46,14163.45,0,0,10861.33,1
B008,2/7/22,20424.76,11468.54,0,0,15157.22,1
B008,3/2/23,15516.35,17110.64,0,0,12603.39,1
B001,7/7/24,16516.39,13520.39,0,0,10677.04,1
B007,9/23/22,20111.33,12613.54,0,0,15908.93,1
B006,4/5/22,20131.01,11560.07,0,0,13607.3,1
B003,12/15/22,37761.77,21950,0,1,16698.36,1
B007,3/4/20,16462.66,21842.45,0,0,10014.36,1
B006,8/9/21,18882.16,12933.35,0,0,11440.88,1
B004,11/14/24,17490.3,18319.4,0,0,21560.7,1
B005,3/15/20,15919.56,14769.68,0,1,9094.67,1
B007,7/1/20,17180.17,19084.85,0,1,17699.6,1
B005,4/9/20,19657.25,23421.12,0,0,22965.32,1
B005,12/23/20,18122.59,20960.38,0,0,12217.48,1
B002,2/28/20,34062.82,39119.6,0,0,34995.97,1
B007,11/5/18,15169.87,11163.57,0,0,10459.85,1
B005,7/11/20,11237.95,14266.8,0,0,12444.51,1
B006,8/25/21,25033.7,14655.5,0,0,15857.1,1
B006,3/20/23,18014.79,15979.49,0,0,16087.62,1
B003,2/22/24,23761.72,21802.35,0,0,17058.54,1
B005,5/11/22,19424.38,20470.27,0,0,8549.59,1
B005,5/22/24,16859.76,19587.44,0,0,20361.65,1
B001,3/31/22,31663.78,18379.34,0,0,20465.17,1
B006,11/12/20,18860.56,19883.79,0,0,10764.6,1
B005,10/5/18,20043.32,20436.84,0,0,17189.28,1
B006,3/1/22,25518.86,14430.6,0,1,13326.24,1
B007,9/6/21,0,0,1,0,2817.32,0
B007,8/15/19,21259.51,13199.24,0,1,13814.78,1
B004,12/20/19,19160.36,21607.59,0,0,11520.28,1
B005,3/11/25,20471.07,18133.14,0,0,18440.2,1
B002,12/22/22,30330.22,25129.65,0,0,23965.83,1
B003,3/19/24,26434.37,25120.94,0,0,14224.87,1
B005,12/20/19,22487.63,25396.56,0,0,17323.75,1
B002,1/2/22,17567.39,15315.47,0,0,15433.71,1
B006,4/2/21,20233.87,21838.72,0,0,15273.89,1
B001,3/5/25,30018.74,21926,0,0,16842.09,1
B006,2/15/22,17914.68,15654.8,0,1,9679.89,1
B004,4/30/20,26905.44,19093.25,0,0,22071.38,1
B008,12/1/21,21624.95,13549.72,0,1,15243.33,1
B001,3/11/22,32542.1,21650.49,0,0,23174.82,1
B007,1/3/24,17100.11,13313.3,0,0,11085.68,1
B008,5/31/22,15007,16921.53,0,0,10275.5,1
B007,6/14/23,20367.55,14993.23,0,0,11493.72,1
B006,2/23/19,12442.61,14043.84,0,0,11313.66,1
B005,7/19/22,20494.08,20920.58,0,0,20460.3,1
B005,10/14/21,20338.22,26249.9,0,0,14855.21,1
B006,2/24/21,,,0,0,10847.72,1
B003,6/2/23,27497.48,21240.16,0,0,23733.45,1
B003,6/14/24,24319.34,26136.94,0,0,23951.38,1
B008,5/27/24,0,0,1,0,2949.54,0
B004,6/25/20,23689.29,15813.34,0,0,16994.12,1
B008,3/16/19,,,0,0,6913.17,1
B007,3/12/22,13339.71,11526.06,0,0,8240.05,1
B002,4/24/22,17114.16,22013.46,0,0,9857.93,1
B006,8/1/25,21374.09,21446.04,0,1,12635.71,1
B001,6/4/22,19362.32,14233.91,0,0,10351.19,1
B002,2/13/23,32320.86,20367.33,0,0,19395.28,1
B007,9/13/24,20335.15,13919.53,0,0,9853.69,1
B004,11/28/24,0,0,1,0,3937.17,0
B002,12/8/24,21286.64,20632.91,0,0,20301.14,1
B001,11/28/24,0,0,1,0,5816.49,0
B005,10/4/24,22422.9,23739.35,0,0,13344.72,1
B004,8/23/23,20191.29,20360.5,0,0,13354.15,1
B008,11/10/20,14333.2,13882.26,0,0,13422.97,1
B002,10/17/18,33898.25,21947.72,0,0,23130.16,1
B006,12/18/24,18099.37,16786.46,0,0,9972.93,1
B001,5/30/19,26377.82,17828.92,0,0,12719.75,1
B005,5/21/23,15173.83,13377.3,0,0,7983.73,1
B006,11/15/24,24847.75,20478.31,0,1,20777.39,1
B001,12/24/23,22233.76,14935.27,0,0,13453.93,1
B007,2/19/25,18680.64,16485.45,0,0,19097.06,1
B004,8/10/20,21505.04,14859.12,0,0,13179.46,1
B006,9/14/20,12875.82,14083.76,0,0,13720.25,1
B002,9/20/21,28543.4,18349.3,0,0,14978.89,1
B007,9/16/23,10626.55,12757.63,0,0,7490.23,1
B008,4/29/22,18826.49,18285.92,0,0,9750.47,1
B006,12/9/21,17107.62,17102.69,0,0,16792.37,1
B007,6/17/20,23052.93,14406.69,0,0,21028.98,1
B005,4/19/22,14843.35,14875.66,0,0,12222.58,1
B002,12/9/23,29581.76,22269.59,0,0,23616.06,1
B002,6/17/22,36538.24,24017.96,0,0,25918.42,1
B005,1/25/19,21199.22,13299.23,0,0,15727.74,1
B005,11/8/23,19658.66,17757.85,0,0,12158.51,1
B008,6/16/25,12413.46,14881.88,0,0,9508.94,1
B001,6/8/22,31597.08,18543.6,0,0,20639.59,1
B008,5/6/19,14249.51,12934.74,0,0,15782.97,1
B003,11/26/20,0,0,1,0,5491.36,0
B005,4/27/19,18445.38,10719.26,0,0,12971.99,1
B004,6/4/19,32235.2,21509.71,0,0,18478.05,1
B008,5/31/23,14491.5,16822.52,0,0,13321.14,1
B005,5/27/21,23579.85,19883.22,0,0,18120.66,1
B002,10/4/19,27425.54,34268.9,0,0,30324.53,1
B002,6/28/19,33339.57,21827.74,0,0,22336.63,1
B003,6/24/23,26372.85,14480.62,0,0,14746.24,1
B006,5/7/22,14081.87,13845.97,0,0,10310.41,1
B001,10/22/19,29241.64,16126.36,0,0,14814.63,1
B005,6/13/24,19294.96,14816.38,0,0,11300.34,1
B004,9/2/24,0,0,1,0,3719.77,0
B006,12/28/23,19223.96,11320.04,0,0,12063.43,1
B002,11/12/21,37343.86,22606.9,0,0,29709.41,1
B008,9/28/21,19940.91,12247.21,0,0,13426.66,1
B005,4/7/19,10804.76,13068.25,0,0,5331.67,1
B006,3/16/19,13272.51,15099.27,0,0,15518.12,1
B004,5/19/23,26552.66,14583.12,0,0,13339.48,1
B008,4/30/22,14884.6,12823.32,0,0,12766.64,1
B002,1/17/21,21057.78,17896.93,0,0,20681.42,1
B005,12/22/23,26606.42,14601.59,0,0,16769.84,1
B001,3/2/21,31454.85,17850.47,0,0,17140.76,1
B001,2/7/19,22550.31,18186.68,0,0,13745.37,1
B008,3/20/25,19870.29,14394.96,0,0,8702.34,1
B008,11/28/21,11946.18,11770.87,0,0,9583.07,1
B001,1/10/23,25394.58,22598.47,0,0,18059.54,1
B004,2/26/22,14208.29,16431.78,0,0,9155.6,1
B006,11/10/22,22740.23,14570.3,0,0,16116.27,1
B002,11/26/20,9201.6,11488.27,1,0,8249.84,1
B001,10/8/21,24289.35,24238.77,0,0,19999.92,1
B002,12/4/19,32630.43,25943.3,0,0,29159.43,1
B007,9/1/19,13111.01,15565.74,0,1,13173.56,1
B007,6/26/21,10826.45,11831.45,0,0,7551.76,1
B004,10/11/24,26323.22,16283.31,0,0,13096.57,1
B007,3/21/23,14830.49,17277.26,0,0,8770.69,1
B001,11/4/20,28630.58,16930.09,0,0,21269.71,1
B002,3/7/20,29996.5,17709.02,0,0,12758.8,1
B001,12/23/19,,,0,0,55738.29,1
B003,11/6/18,24273.55,20708.43,0,0,14628.88,1
B005,12/30/18,11694.22,12170.85,0,0,12094.78,1
B007,7/21/25,16056.14,14037.02,0,0,14213.57,1
B008,11/24/23,17865.14,18065.11,0,0,14382.91,1
B002,5/9/24,28830.99,34748.33,0,0,22365.36,1
B001,11/22/23,22757.56,23473.52,0,0,14838.69,1
B005,5/3/24,23994.81,17755.97,0,0,13328.55,1
B005,2/28/19,30898.27,19221.59,0,0,15583.94,1
B008,7/20/25,,,0,0,6453.77,1
B006,12/15/23,21066.11,23211.32,0,1,13790.71,1
B005,11/17/24,15402.64,9386.48,0,0,12748.24,1
B003,10/19/22,23547.57,23110.84,0,0,13367.19,1
B003,2/18/24,22850.36,16271.94,0,0,15408.18,1
B002,7/4/24,0,0,1,0,6948.81,0
B006,5/15/19,25110.9,19635.18,0,1,14356.45,1
B003,1/16/19,24479.38,24881.42,0,0,14784.99,1
B004,11/30/19,17286.92,12774.17,0,0,9953.8,1
B007,2/14/20,19244.47,18365.01,0,0,17332.39,1
B005,5/3/20,13282.54,12000.4,0,0,10606.62,1
B006,12/8/21,20221.85,18289.46,0,0,16220.48,1
B003,3/22/24,25417.27,23659.71,0,0,17643.34,1
B001,3/7/23,23218.67,18870.69,0,0,9529.42,1
B004,2/28/23,26049.28,22389.41,0,0,26245.23,1
B002,11/26/23,19133.72,23559.56,0,0,10781.66,1
B006,10/18/19,19316.13,18032.77,0,0,12772.28,1
B008,3/1/24,21973.29,12528.77,0,1,8430,1
B004,8/1/24,26736.45,19126.08,0,1,17065.64,1
B006,5/21/23,11712.39,11330.7,0,0,10492.81,1
B004,2/27/20,21670.27,23818.54,0,0,12279.67,1
B003,10/28/18,18445.43,21557.37,0,0,16215.76,1
B005,7/13/23,17020.34,21764.51,0,0,20581.28,1
B008,8/30/21,17016.97,15931.7,0,0,16232.48,1
B007,6/20/21,14229.21,9631.11,0,0,12448.6,1
B001,4/21/23,23675.37,25364.95,0,0,26291.29,1
B006,5/24/22,20785.18,17871.39,0,0,13017.67,1
B001,4/14/20,17737.72,13328.26,0,0,16623.38,1
B003,8/12/24,20627.9,17170.36,0,0,17411.11,1
B004,2/16/21,20603.85,19179.05,0,0,10605.44,
B007,6/15/23,24031.77,17278.82,0,1,19766.86,1
B005,5/31/22,19868.57,21581.44,0,0,15664.86,1
B004,11/16/18,24713.43,14649.43,0,0,21001.6,1
B006,10/19/23,23588.58,16412.95,0,0,11882.37,1
B003,10/8/23,25907.81,15665.53,0,0,21865.36,1
B002,1/4/23,26614.6,27639.2,0,0,16296.16,1
B007,5/8/22,16302.68,8539.79,0,0,12196.33,
B003,11/21/21,21501,16330.31,0,0,15377.94,1
B005,10/3/24,18226.61,19285.54,0,0,10717.97,1
B003,7/3/25,18765.25,23350.14,0,0,17138.49,1
B006,2/25/25,18273.09,12142.61,0,0,7618.77,1
B002,10/10/18,29947.68,18160.02,0,0,17474.14,1
B008,4/11/21,10017.12,7645,0,0,6326.02,1
B006,6/5/24,15515.23,16563.92,0,0,12966.17,1
B007,1/24/23,13504.41,14843.41,0,0,8730.66,1
B004,4/1/21,32994.05,19218.9,0,1,17988.03,1
B007,5/2/21,13743.27,13785.49,0,0,10967.53,1
B002,5/13/21,32959.27,21487.28,0,0,14179.37,1
B004,7/7/25,18283.66,16170.44,0,0,10510.89,1
B005,3/24/24,13864.79,13941.57,0,0,13669.71,1
B005,9/8/23,23336.36,19324.05,0,0,15675.75,1
B001,7/6/21,27401.82,17186.55,0,0,22022.22,1
B003,8/16/23,32788.06,21557.77,0,0,23247.5,1
B001,9/8/19,16095.97,13713.9,0,0,16159.16,1
B007,6/18/24,0,0,0,0,12387.93,0
B007,11/8/22,17316.18,12783.5,0,0,8347.39,1
B006,3/26/19,17601.85,15741.06,0,0,13393.3,1
B005,3/12/20,22784.14,14662.64,0,0,11141.78,1
B003,9/15/20,35023.33,25719.97,0,1,20104.69,1
B007,9/4/24,14056.79,13045.99,0,0,8699.01,1
B003,10/23/23,25705.78,19177.67,0,0,11670.93,1
B002,11/12/18,28558.83,19943.52,0,0,23256.74,1
B007,2/28/25,17623.02,15956.08,0,0,16171.64,1
B005,9/22/19,17000.1,14050.54,0,0,14573.93,1
B007,12/1/18,14524.1,16497.08,0,1,12621.93,1
B001,7/31/23,22556.28,27039.3,0,0,14545.24,1
B005,5/19/24,13765.46,10626.31,0,0,11122.04,1
B005,1/2/22,15481.65,12054.55,0,0,9388.18,1
B008,8/14/20,18983.81,16780.63,0,0,16550.38,1
B008,12/10/23,11657.71,7511.1,0,0,7379.61,1
B007,6/22/22,16523.45,8077.37,0,0,12349.88,1
B007,1/23/19,14235.39,11585.57,0,0,10185.01,1
B007,7/31/21,14599.7,16558.51,0,0,9845.1,1
B001,11/19/21,25442.82,17751.62,0,0,13315.86,1
B004,3/28/19,27519,16363.16,0,0,13717.86,1
B004,11/27/24,19948.38,17602.66,0,0,12012.87,1
B002,11/8/20,17111.46,19228.71,0,0,13771.74,1
B003,11/3/20,23108.59,18708.88,0,0,13732.19,1
B007,8/30/22,21446.37,14583.65,0,0,10684.83,1
B002,5/3/20,24939.7,19613.77,0,0,23531.86,1
B005,8/10/20,17593.94,19398.35,0,0,15169.53,1
B005,10/29/24,19528.59,15402.13,0,0,11437.31,1
B007,6/4/20,15046.77,17905.68,0,0,9961.22,1
B005,7/25/21,17198.53,10859.14,0,0,10964.81,1
B005,5/19/22,20312.06,16398.74,0,0,14120.21,1
B004,4/13/22,26467.64,19272.45,0,0,19366.08,1
B001,11/23/24,14476.3,13868.67,0,0,9934.12,1
B005,8/15/20,19156.33,13951.84,0,1,12175.26,1
B004,4/13/25,14524.76,12487.45,0,0,11503.99,1
B003,5/10/21,28302.35,19567.9,0,0,12765.85,1
B007,7/8/20,15019.96,11688.77,0,0,8070.18,1
B008,3/8/24,16435.35,13125.4,0,0,14712.42,1
B003,12/2/23,21351.68,18461.86,0,0,16886.7,1
B008,7/8/24,,,0,0,7300.88,1
B004,1/21/21,19822.8,22290.69,0,0,10916.88,1
B004,7/22/24,25279.49,13266.66,0,0,14624.33,1
B004,9/3/24,21938.75,15974.81,0,0,8414.67,1
B002,6/10/24,29296.67,17534.94,0,0,21342.27,1
B002,1/21/21,29428.67,19649.86,0,0,19094.17,1
B006,2/15/23,21079.6,23724.39,0,1,21586.81,1
B005,1/1/22,0,0,1,1,3850.58,0
B002,7/5/25,25937.16,25915.11,0,0,24213.98,1
B003,7/1/21,22477.73,21092.77,0,1,10137.92,1
B004,4/21/25,29420.81,15371.93,0,0,21190.72,1
B002,6/27/24,29112.04,18402.83,0,0,19822.56,1
B002,1/9/25,34179.57,19362.86,0,0,15715.12,1
B003,8/5/24,28670.25,25386.63,0,0,14896.47,1
B006,11/14/24,18866.59,14921.1,0,0,15887.99,1
B001,2/24/19,20647.28,11521,0,0,16603.56,1
B006,10/23/22,14007.91,9597.23,0,0,12753.1,1
B005,7/27/23,27633.95,17768.89,0,0,12914.04,1
B007,4/14/20,19040.58,10528.27,0,0,13810.65,1
B005,2/1/19,27199.63,19272.67,0,1,21001.83,1
B007,12/22/24,11270.62,6779.89,0,0,7442.95,1
B003,10/19/18,30227.05,23502.76,0,0,16365.34,1
B007,8/30/24,22697.94,15540.5,0,0,13464.77,1
B005,7/24/24,22295.71,13613.34,0,0,13255.51,1
B003,4/4/19,28053.99,30078.18,0,0,28881.69,1
B005,10/21/21,25316.13,13776.35,0,0,20292.99,1
B008,8/8/20,13929.4,11543.51,0,0,11095.61,1
B006,6/7/24,21187.76,22611.14,0,0,16031.79,1
B005,2/27/22,17217.4,18544.65,0,0,18548.24,1
B006,6/19/20,0,0,1,0,5031.95,0
B005,4/9/21,18730.1,20897.28,0,0,14451.79,1
B001,10/20/21,20082.05,22431.36,0,0,20050.56,1
B007,3/27/24,20141.71,13681.43,0,0,15774.58,1
B005,2/22/23,21802.25,12762.44,0,0,15302.19,1
B008,6/29/19,12619.29,12890.56,0,0,10925.73,1
B004,7/20/22,19172.48,20828.65,0,0,17372.21,1
B002,4/4/24,24974.42,25217.46,0,0,12291.41,1
B008,2/20/23,6065.62,4908.1,1,0,3971.56,1
B002,2/13/20,26670.66,26232.83,0,0,21607.66,1
B004,2/27/22,16751.57,14140.31,0,0,15641.77,1
B005,2/14/22,22353.9,17886.75,0,0,11178.01,1
B004,1/30/23,23724.18,13838.68,0,0,19899.82,1
B004,11/25/21,0,0,1,0,3257.48,0
B001,10/6/18,21448.22,18222.08,0,0,9203.43,1
B004,11/27/20,26519.53,16173.83,0,0,13776.97,1
B007,8/30/21,23754.2,13290.01,0,0,17564.96,1
B004,3/10/19,14639.76,11949.41,0,0,13930.78,1
B003,3/16/24,20204.32,22779.87,0,0,11887.48,1
B007,5/13/20,18607.39,21450.11,0,0,15572.86,1
B005,3/25/19,25237.94,14109.58,0,0,14580.38,1
B008,9/18/24,16807.62,11773.3,0,0,15170.39,1
B006,4/19/20,16862.8,11118.05,0,0,14298.32,1
B008,11/23/23,0,0,1,0,5809.5,0
B003,7/7/19,15507.45,15733.12,0,0,12940.47,1
B005,7/1/20,22472.6,23408.01,0,1,18373.4,1
B001,3/12/24,29516.96,21672.27,0,0,25009.24,1
B004,10/26/18,25038.23,19385.68,0,0,21963.62,1
B006,6/13/23,19429.49,16794.21,0,0,17745.67,1
B008,5/21/19,0,0,0,0,7941.69,0
B007,10/1/20,17551.95,20306.96,0,1,13559.01,1
B002,9/12/23,33441.38,25022.95,0,0,19724.15,1
B005,12/23/22,23907.13,18377.1,0,0,18442.56,1
B006,12/1/21,20362.29,20800.15,0,1,14306.25,1
B001,2/27/20,25109.25,14962.39,0,0,18018.33,1
B003,8/1/20,22208.09,17905.92,0,1,21937.94,1
B004,10/10/24,21679.11,23793.12,0,0,13160.53,1
B004,1/21/22,23676.99,18756.3,0,0,18406.25,1
B006,12/6/20,12436.59,14107.88,0,0,8044.26,1
B002,12/30/24,30222.66,27715.67,0,0,18187.95,1
B004,5/27/21,23571.93,24979.01,0,0,15536.48,1
B002,11/27/24,31534.37,24638.77,0,0,22177.74,1
B008,5/10/23,17446.26,13962.93,0,0,17395.58,1
B001,5/8/24,28467.36,19748.9,0,0,14052.07,1
B007,8/22/24,17356.63,15810.21,0,0,12763.25,1
B001,12/11/23,26205.64,22447.7,0,0,15951.35,1
B005,7/14/20,22338.78,12623.14,0,0,17170.68,1
B007,5/14/22,,,0,0,9497.42,1
B008,4/20/24,12656.34,12584.98,0,0,7335.46,1
B005,8/25/24,13388.34,13027.08,0,0,9939.49,1
B007,6/28/25,13975.36,14026.73,0,0,9601.05,1
B003,12/13/18,34767.82,23367.91,0,0,26064.81,1
B004,8/16/20,14342.49,15137.74,0,0,11127.75,1
B001,8/4/22,27794.21,18791.92,0,0,23726.77,1
B003,9/19/22,28693.29,17683.84,0,0,20549.86,1
B008,11/28/20,12482.4,7253.19,0,0,7624.49,1
B007,12/27/20,14750.01,9546.7,0,0,10195.47,1
B001,5/13/23,22177.37,13562.38,0,0,13835.61,1
B008,8/26/21,15390.52,16898.16,0,0,16553.15,1
B008,8/16/24,17566.49,16764.17,0,0,12926.89,1
B005,9/26/22,24262.4,13312.44,0,0,11092.87,1
B006,12/14/24,16384.82,15301.19,0,0,13840.84,1
B006,7/21/21,21135.34,11252.54,0,0,15918.99,1
B008,7/24/23,18149.76,19512.23,0,0,12399.83,1
B002,1/26/20,24686.44,17418.71,0,0,17169.44,1
B007,6/4/22,12081.34,12125.11,0,0,10822.01,1
B008,12/28/23,15321.57,14474.1,0,0,9332.1,1
B001,6/9/24,17863.02,14001.51,0,0,10389.18,1
B004,9/23/19,23614.65,16438.44,0,0,20608.21,1
B006,12/11/23,18314.85,16297.26,0,0,17400.75,1
B007,5/5/21,16679.09,18416.12,0,0,16583.5,1
B004,7/16/23,15932.38,15717.12,0,0,17616.29,1
B004,7/7/19,19256.01,12687.16,0,0,15641.23,1
B003,1/24/22,25441.69,26833.63,0,0,23692.24,1
B008,8/20/23,14315.14,9716.7,0,0,5995.68,1
B006,10/16/18,19326.11,14140.42,0,0,12785.92,1
B002,3/21/24,28188.44,24594.28,0,0,15194.98,1
B006,2/26/19,19917.33,14527.04,0,0,14732.85,1
B004,3/17/22,25751.38,14919.69,0,0,21308.28,1
B005,10/13/21,25692.49,18249.02,0,0,11277.61,1
B004,10/26/24,16552.21,15428.7,0,0,17123.43,1
B005,4/9/23,12359.5,13758.59,0,0,11889.25,1
B007,5/17/21,14257.54,16072.73,0,0,13190.38,1
B002,7/21/20,28983.09,32288.84,0,0,23369.05,1
B005,10/9/19,18638.88,20229.02,0,0,19210.96,1
B006,1/2/25,22292.35,15523.32,0,0,16904.41,1
